boletin,fecha_publicacion,fecha_firma,tipo,numero,objeto,terminos_urbanismo,monto_max,tags,texto_bajado,pdf
1163,2024-11-26,2024-11-05,Decreto,DECRE-2024-1557-SI-INTEN,"Expediente Nº 9611/2005 - Eximir a la Sra. Rita Aloisio del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 632.340, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1731595136.pdf
1163,2024-11-26,2024-11-05,Decreto,DECRE-2024-1554-SI-INTEN,"Expediente Nº 1779/2006 - Eximir a la Sra. Alida Iride Susana Argiro, del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 571.246, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1731593658.pdf
1163,2024-11-26,2024-11-05,Decreto,DECRE-2024-1553-SI-INTEN,"Expediente Nº 2869/1990 (Cuerpo 2) - Eximir a la Sra. Catalina Ferraro del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un veinticinco por ciento (25%), respecto a la cuenta tributaria N° 430.340, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1731593357.pdf
1163,2024-11-26,2024-11-05,Decreto,DECRE-2024-1552-SI-INTEN,"Expediente Nº 8286/2016 - Eximir a la Sra. Alicia Ofelia Zaccaro del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 841.458, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1731342071.pdf
1163,2024-11-26,2024-11-05,Decreto,DECRE-2024-1551-SI-INTEN,"Expediente Nº 670/1995 (Cuerpo 2) - Eximir a la Sra. Antonieta Lago del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un veinticinco por ciento (25%), respecto a la cuenta tributaria N° 570.738, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1731342030.pdf
1163,2024-11-26,2024-11-05,Decreto,DECRE-2024-1550-SI-INTEN,"Expediente Nº 7038/2022 - Eximir al Sr. Anastasio Atanasio Tsoucalas del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 740.220, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1731341982.pdf
1163,2024-11-26,2024-11-05,Decreto,DECRE-2024-1549-SI-INTEN,"Expediente Nº 1717/2012 - Eximir al Sr. Elías Marino Contreras del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un veinticinco por ciento (25%), respecto a la cuenta tributaria N° 670.084, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1731341836.pdf
1163,2024-11-26,2024-11-05,Decreto,DECRE-2024-1548-SI-INTEN,"Expediente N° 140/2017 - Eximir a la Sra. Susana Nélida Raddi del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 820.345, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1731341775.pdf
1163,2024-11-26,2024-11-05,Decreto,DECRE-2024-1547-SI-INTEN,"Expediente Nº 1020/2019 - Eximir al Sr. Gustavo Daniel Della Vecchia del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 128.421, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1731341662.pdf
1163,2024-11-26,2024-11-05,Decreto,DECRE-2024-1546-SI-INTEN,"Expediente Nº 10523/2001 - Eximir a la Sra. Elisa Carlota Josefina Kirchmayr del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 382.891, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1731340620.pdf
1163,2024-11-26,2024-11-05,Decreto,DECRE-2024-1545-SI-INTEN,"Expediente Nº 1139/2006 - Eximir al Sr. Eugenio Diantonio del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 831.081, para los períodos fiscales 2023 y 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1731340555.pdf
1163,2024-11-26,2024-11-05,Decreto,DECRE-2024-1544-SI-INTEN,"Expediente Nº 210/1993 (Cuerpo 2) - Eximir a la Sra. Lidia Esther Rivas del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un veinticinco por ciento (25%), respecto a la cuenta tributaria N° 391.675, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1731340483.pdf
1163,2024-11-26,2024-11-06,Decreto,DECRE-2024-1580-SI-INTEN,"Expediente N° 11301/2009 - Eximir a la Sra. Griselva Cejas del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 533.580, para los períodos fiscales 2023 y 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1731682969.pdf
1163,2024-11-26,2024-11-06,Decreto,DECRE-2024-1579-SI-INTEN,"Expediente N° 10550/2001 - Eximir a la Sra. Catalina La Grotteria del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 720.674, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1731682688.pdf
1163,2024-11-26,2024-11-06,Decreto,DECRE-2024-1578-SI-INTEN,"Expediente N° 5950/2021 - Eximir a la Sra. Estela Mirtha Echavarría del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 751.369, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1731682200.pdf
1163,2024-11-26,2024-11-06,Decreto,DECRE-2024-1577-SI-INTEN,"Expediente N° 1116/2002 - Eximir a la Sra. Elsa Elena Derosa del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un 100%, respecto de la cuenta tributaria N° 711.644, para los periodos fiscales 2021, 2022, 2023 y 2024.-",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1731682106.pdf
1163,2024-11-26,2024-11-06,Decreto,DECRE-2024-1576-SI-INTEN,"Expediente Nº 352/2015 - Eximir a la Sra. Esperanza Fredelina Peña del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 560.197, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1731682053.pdf
1163,2024-11-26,2024-11-06,Decreto,DECRE-2024-1575-SI-INTEN,"Expediente Nº 1479/2020 - Eximir a la Sra. Gabriela Josefina Perin del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 740.035, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1731681978.pdf
1163,2024-11-26,2024-11-06,Decreto,DECRE-2024-1574-SI-INTEN,"Expediente Nº 7402/2005 - Eximir al Sr. Antonio Cayetano Marotta del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un veinticinco por ciento (25%), respecto a la cuenta tributaria N° 533.007, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1731681416.pdf
1163,2024-11-26,2024-11-06,Decreto,DECRE-2024-1573-SI-INTEN,"Expediente N° 13528/2010 - Eximir a la Sra. Bina Cicconetti del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 613.564, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1731681059.pdf
1163,2024-11-26,2024-11-06,Decreto,DECRE-2024-1572-SI-INTEN,"Expediente Nº 4725/2019 - Eximir al Sr. Jorge Daniel Manrique del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 731.194, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1731679976.pdf
1163,2024-11-26,2024-11-07,Decreto,DECRE-2024-1588-SI-INTEN,Expte. N° 5761-2024.- Convalidar lo actuado por la Dirección General de Compras y por la Contaduría General en el marco del Expediente Nº 5761/2024 y la Orden de Compra Nº 2724/2024 de fecha 16 de mayo del 2024.-,excepción,49350000.00,Convalidación | Contratación Directa,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732027468.pdf
1163,2024-11-26,2024-11-07,Decreto,DECRE-2024-1586-SI-INTEN,Expediente N° 6488-2024 - Convalidar lo actuado por la Dirección General de Compras y por la Contaduría General en el marco del Expediente Nº 6488/2024 y la Orden de Compra Nº 2996/2024.,excepción,122954255.01,Convalidación | Contratación Directa,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732027378.pdf
1163,2024-11-26,2024-11-07,Decreto,DECRE-2024-1585-SI-INTEN,"Expediente Nº 8375/2004 (Cuerpo 2) - Eximir a la Sra. María Antonia Pereyra del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 511.744, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732027327.pdf
1163,2024-11-26,2024-11-07,Decreto,DECRE-2024-1583-SI-INTEN,"Expediente Nº 1689/2007 - Eximir al Sr. Carlos Gustavo Bartra Rojas del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 392.000, para el período fiscal 2023.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732027183.pdf
1163,2024-11-26,2024-11-07,Decreto,DECRE-2024-1582-SI-INTEN,"Expediente N° 5737/2015 - Eximir a la Sra. Ermitas Rojo Pose del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un veinticinco por ciento (25%), respecto a la cuenta tributaria N° 823.221, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732027122.pdf
1163,2024-11-26,2024-11-07,Decreto,DECRE-2024-1581-SI-INTEN,"Expte. Nº 1139/2009 (Cuerpo 2) - Eximir a la Sra. Ramona del Valle Herrera del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 361.934, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732027067.pdf
1163,2024-11-26,2024-11-08,Decreto,DECRE-2024-1595-SI-INTEN,"Expediente Nº 122/1999 - Eximir a la Sra. Martina Delgado del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 431.370, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732031785.pdf
1163,2024-11-26,2024-11-11,Decreto,DECRE-2024-1617-SI-INTEN,Expediente N° 7872/2021 - Prorrogar el Decreto de Factibilidad Nº 1613/2021.,factibilidad | zonificación/C.O.U.,,Prórroga | Decreto de Factibilidad Nº 1613/2021,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732045908.pdf
1163,2024-11-26,2024-11-11,Decreto,DECRE-2024-1616-SI-INTEN,"Expediente Nº 9450/2010 - Eximir al Sr. Julio Cesar Saborido del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por cincuenta (50%), respecto a la cuenta tributaria N° 217.576, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732045863.pdf
1163,2024-11-26,2024-11-11,Decreto,DECRE-2024-1615-SI-INTEN,"Expediente Nº 6005/2005 (Cuerpo 2) - Eximir al Sr. Juan Lavas del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 551.439, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732045827.pdf
1163,2024-11-26,2024-11-11,Decreto,DECRE-2024-1614-SI-INTEN,"Expediente Nº 2887/2002 - Eximir a la Sra. Magdalena del Carmen Gutiérrez del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 670.515, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732045769.pdf
1163,2024-11-26,2024-11-11,Decreto,DECRE-2024-1613-SI-INTEN,"Expediente N° 703/2003 - Eximir al Sr. Pedro Salomón Antoniolli del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 850.406 para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732045699.pdf
1163,2024-11-26,2024-11-11,Decreto,DECRE-2024-1612-SI-INTEN,"Expediente N° 1961/2015 - Eximir a la Sra. Beatriz Ofelia Ghiglione del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 541.476, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732045663.pdf
1163,2024-11-26,2024-11-11,Decreto,DECRE-2024-1611-SI-INTEN,"Expediente 4432/2017 - Eximir a la Sra. Haydeé Carmen Martínez del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 542.639, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732045614.pdf
1163,2024-11-26,2024-11-11,Decreto,DECRE-2024-1610-SI-INTEN,"Expediente Nº 1960/2020 - Eximir a la Sra. Blanca Leonor Columbi del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 721.094, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732045574.pdf
1163,2024-11-26,2024-11-11,Decreto,DECRE-2024-1609-SI-INTEN,"Expediente N° 1259/2014 - Eximir al Sr. Félix Ramón De Paula del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un veinticinco por ciento (25%), respecto a la cuenta tributaria N° 640.624, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732043265.pdf
1163,2024-11-26,2024-11-11,Decreto,DECRE-2024-1603-SI-INTEN,Expediente N° 4799-2024 - Convalidar lo actuado por la Dirección General de Compras y por la Contaduría General en el marco del Expediente Nº 4799/2024 y la Orden de Compra Nº 2258/2024.,excepción,265266000.00,Convalidación | Contratación Directa,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732032257.pdf
1163,2024-11-26,2024-11-13,Decreto,DECRE-2024-1634-SI-INTEN,"Expediente Nº 5143/2022 - Eximir al Sr. Gustavo Pérez Morera del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 110.610, para el período fiscal 2023.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732052421.pdf
1163,2024-11-26,2024-11-13,Decreto,DECRE-2024-1633-SI-INTEN,"Expte. Nº 13226/2001 - Eximir a la Sra. Carmen Inés Gauto del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 731.730, para los períodos fiscales 2021, 2022, 2023 y 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732052387.pdf
1163,2024-11-26,2024-11-13,Decreto,DECRE-2024-1632-SI-INTEN,"Expediente Nº 2184/2016 - Eximir a la Sra. María Timotea Núñez del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 571.370, para los períodos fiscales 2022, 2023 y 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732052349.pdf
1163,2024-11-26,2024-11-13,Decreto,DECRE-2024-1629-SI-INTEN,"Expediente N° 13442/1993 (Cuerpo 2) - Eximir a la Sra. Elbia Adelina González del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 770.829, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732052233.pdf
1163,2024-11-26,2024-11-13,Decreto,DECRE-2024-1628-SI-INTEN,"Expediente Nº 10053/2001 - Eximir a la Sra. Carla Ettoli del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 532.985, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732052196.pdf
1163,2024-11-26,2024-11-13,Decreto,DECRE-2024-1627-SI-INTEN,"Expediente Nº 2146/2022 - Eximir a la Sra. María Cristina Merlo del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 711.550, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732052161.pdf
1163,2024-11-26,2024-11-15,Decreto,DECRE-2024-1647-SI-INTEN,Expediente N° 9539-2024 - Factibilidad: Autorizar a la Sra. Gabriela Rosana Servidio a realizar modificaciones internas y regularización en el inmueble ubicado con frente a la Avenida del Libertador General San Martín N° 16118 (San Isidro).,factibilidad | mayor altura/FOT/FOS | zonificación/C.O.U.,,Autorización | Modificaciones | Inmueble,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732105967.pdf
1164,2024-11-28,2024-11-19,Decreto,DECRE-2024-1654-SI-INTEN,"Expediente Nº 1014/2013 - Eximir al Sr. Pablo David Revuelta del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 612.091, para el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732639626.pdf
1164,2024-11-28,2024-11-20,Decreto,DECRE-2024-1662-SI-INTEN,"Expediente Nº 6343-2018 - Eximir al Instituto de Botánica Darwinion del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 330.883, por el período fiscal 2024.",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1732640855.pdf
