fecha,tipo,numero,objeto,domicilio,localidad,es_san_isidro,monto_max,pdf
2005-07-04,DECRETO,1534,"ro.- Adjudícase a las firmas que a continuación se detalla, los ítems que ************** rigieron la Licitación Pública N° 22/2005, referente a la PROVISION DE ALIMENTOS: COPACABANA S.A., con domicili","Paraguay N° 419 5º piso Of. 18 de la Ciudad Autónoma de Buenos Aires, los renglones 1- 9 y 11; ALIMCENTER S.A. | Rivadavia N° 4949 7º piso de la Autón",Ciudad Autónoma De Buenos Aires,NO,,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-694-2005-07-01.pdf
2005-07-04,DECRETO,1537,"ro.- Adjudícase a las firmas que a continuación se detalla, los ítems que ************** rigieron la Licitación Privada N° 22/2005, referente a la ADQUISICION DE INSUMOS PARA ANATOMIA POTOLOGICA: HOSP","la Avda. Centenario Nº 144 1º piso Dpto. 2 de San Isidro, los renglones1- 17- 18- 19- 20- 21- 26- 29- 53- 54- | la calle Humberto 1º Nº 2070 de Avella",San Isidro,SI,,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-694-2005-07-01.pdf
2005-07-07,DECRETO,1542,"ADJUDICASE a la firma BAUNNION S.R.L., con domicilio ************** real en Andonaegui Nº 3570 de la Ciudad Autonoma de Buenos Aires y legal en Yapeyú Nº 3349 de la Ciudad de Martínez, la Licitación P",la calle Donado Nº 2226 de la Ciudad Autónoma de Buenos Aires.- ARTICULO 6º.- El profesional designado en el a,Ciudad Autónoma De Buenos Aires,NO,194330.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-694-2005-07-01.pdf
2005-07-08,DECRETO,1546,"ro- Adjudícase a la firma que a continuación se detalla, los ítems que *************** rigieron la Licitación Pública Nro. 21/2005: ABBOTT LABORATORIES ARGENTINA S.A. con domicilio en Ing. E. Butty Nr","Ing. E. Butty Nro. 240, Capital Federal, (C.P. 1001) los ítems: 7 – 9 – 16 – 30 – 33 – 34 – 47 – 48 – 49 – 62 | Avda. Andrés Rolón Nro. 694 – San Isid",San Isidro,SI,,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-694-2005-07-01.pdf
2005-07-08,DECRETO,1547,"ro- Adjudícase a la empresa INELCO S.A., con domicilio en Bernardo de ************** Irigoyen Nro. 1167 Florida, la ejecución de la obra “ MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS CAMPOS DE DEPORT","Bernardo de Irigoyen Nro. 1167 Florida, la ejecución de la obra “ MANTENIMIENTO PREVENTIVO Y CO",Irigoyen Nro,NO,112800.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-694-2005-07-01.pdf
2005-07-11,DECRETO,1556,"ro- Adjudícase a la empresa SAIESA CONSTRUCCIONES S.R.L, con ************** domicilio en Ambrosoni Nro. 1104, Victoria, la ejecución de la obra “ MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS CAMPOS DE","Ambrosoni Nro. 1104, Victoria, la ejecución de la obra “ MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS CAMPOS D",,SIN CLASIFICAR,108000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-694-2005-07-01.pdf
2005-07-11,DECRETO,1557,"ro.- Adjudícase a la empresa L.E.E. INGENIERIA S.A. con domicilio en *************** Domingo Faustino Sarmiento Nro. 2858, Olivos, la ejecución de la obra “PROVISION DE MANO DE OBRA, EQUIPOS DE EXCAVA"," Domingo Faustino Sarmiento Nro. 2858, Olivos, la ejecución de la obra “PROVISION DE MANO DE OB | la calle Donado Nro. 2226, Capital Federal.- ARTICUL",CABA,NO,68300.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-694-2005-07-01.pdf
2005-07-13,DECRETO,1579,"ro.- Adjudícase a las firmas que a continuación se detalla, los ítems que ************** rigieron la Licitación Pública nº 23/2005: Científica Luján de Lukman Edgardo R, con domicilio en Av. Libertad ","Av. Libertad 2144, El Palomar, los ítems 40-45-46-65-138-158; American Lenox SRL, con domicilio en José E. Uri | Corrientes 3567, San Andrés, el ítem ",CABA,NO,,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-694-2005-07-01.pdf
2005-08-04,DECRETO,1701,"ro.- Adjudícase a la empresa MARMIC S.R.L., con domicilio legal en la calle ************** Billinghurst Nro. 1933, de la Ciudad de Beccar, y real en Paraguay Nro. 4554 – 6° “D” Capital Federal, la eje","la calle Billinghurst Nro. 1933, de la Ciudad de Beccar, y real en Paraguay Nro. 4554 – 6° “D” | la calle Donado Nro. 2226, Capital Federal- ARTICULO ",San Isidro,SI,198000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-696-2005-08-01.pdf
2005-08-04,DECRETO,1702,"ro.-Adjudícase a la empresa RURAL CEMENTO S.A., con domicilio legal ************** en la calle Jacinto Díaz Nro. 358, de la Ciudad de San Isidro, la ejecución de la obra “BACHEO PROFUNDOS EN BASES DE ","la calle Donado Nro. 2226, Capital Federal- ARTICULO 6to.- El profesional designado en el artículo anterior, p",CABA,NO,196200.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-696-2005-08-01.pdf
2005-08-04,DECRETO,1703,"ro.-Adjudícase a la empresa SOLLERS CONSTRUCCIONES S.A., con ************** domicilio real en Junín Nro. 1339, Capital Federal, la ejecución de la obra “CONSTRUCCION Y/O RECONSTRUCCION DE CUNETAS, COR","Junín Nro. 1339, Capital Federal, la ejecución de la obra “CONSTRUCCION YO RECONSTRUCCION DE CUNETAS, CORDONE | la calle Donado Nro. 2226, Capital Fed",CABA,NO,198980.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-696-2005-08-01.pdf
2005-08-04,DECRETO,1704,"ro.- Adjudícase a la empresa RURAL CEMENTO S.A., con domicilio en *************** Jacinto Díaz Nro. 358, San Isidro, la ejecución de la obra “RECTIFICACION DE NIVELES Y DESOBSTRUCCION DE CONDUCCIONES "," Jacinto Díaz Nro. 358, San Isidro, la ejecución de la obra “RECTIFICACION DE NIVELES Y DESOBST | la calle Donado Nro. 2226, Capital Federal.- Ref.: E",San Isidro,SI,67400.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-696-2005-08-01.pdf
2005-08-08,DECRETO,1719,"ro.-Adjudícase a la empresa CONSTRUCCIONES MELIPAL S.R.L, con ************** domicilio legal y real en la calle Dorrego Nro. 1858, de la Ciudad de Martínez, la ejecución de la obra “EJECUCION DE PEQUE","la calle Donado Nro. 2226, Capital Federal- ARTICULO 6to.- El profesional designado en el artículo anterior, p",CABA,NO,197000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-696-2005-08-01.pdf
01/08/2005,DECRETO,1741,Levántase la suspensión preventiva dictada por Decreto Nº 55 del 23 de ************* diciembre de 2003 y prorrogada por Decreto Nº 470 del 10 de marzo de 2004.- ARTICULO 2º.- Regístrese. Comuníquese. ,"Tres de Febrero 1376, San Isidro, afectado al servicio de “Autos al Instante” en la agencia Turismo Mayo, ubic | la calle Almirante Brown 683 – Villa ",San Isidro,SI,4224.36,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-696-2005-08-01.pdf
2005-09-07,DECRETO,1974,"ro.-Adjudícase a la empresa BETON VIAL S.A., con domicilio legal en la ************** calle Callao Nro. 420 – 7° piso, oficina “C” - Capital Federal , y real en la calle Misiones Nro. 1136, de la Ciud","la calle Callao Nro. 420 – 7° piso, oficina “C” - Capital Federal , y real en la calle Misiones | la calle Donado Nro. 2226, Capital Federal- ARTICULO",CABA,NO,193600.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-698-2005-09-01.pdf
01/09/2005,DECRETO,1980,"ro- Adjudícase a la empresa FORESTACIÓN URBANA S.R.L, con *************** domicilio en Marcelo T. de Alvear Nro. 555, Don Torcuato la ejecución del servicio de “1080 HORAS APROXIMADAMENTE DE RALEO DE ","Marcelo T. de Alvear Nro. 555, Don Torcuato la ejecución del servicio de “1080 HORAS APROXIMADAMENTE DE RALEO",Alvear Nro,NO,179992.80,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-698-2005-09-01.pdf
2005-09-15,DECRETO,2062,"ro- Adjudícase a la empresa VIANI S. A. C. I. C. y A., con domicilio en ************** Austria Norte Nro. 1013- Tronco del Talar - Tigre, la adquisición de “950 TN. DE MEZCLA BITUMINOSA TIPO CONCRETO "," Austria Norte Nro. 1013- Tronco del Talar - Tigre, la adquisición de “950 TN. DE MEZCLA BITUMIN",,SIN CLASIFICAR,150100.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-698-2005-09-01.pdf
01/10/2005,DECRETO,2452,"ro- Adjudícase a la empresa BE GOOD S.A., con domicilio en **************** Lafinur Nro. 3170 – 5ª A, Ciudad Autónoma de Buenos Aires, la con- tratación del servicio de “ORGANIZACIÓN DEL CONCURSO NACI"," Lafinur Nro. 3170 – 5ª A, Ciudad Autónoma de Buenos Aires, la con- tratación del servicio de",Buenos Aires,NO,84700.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-700-2005-10-01.pdf
2005-11-08,DECRETO,2625,"ro.- Adjudícase a las firmas que a continuación se detalla, los ítems que ************** rigieron la Licitación Pública nº 19/2005: Alimcenter S.A, con domicilio en Rivadavia 4949, 7° Piso, Capital Fe","Rivadavia 4949, 7° Piso, Capital Federal, los ítems 5 y 10, por un importe de $ 38.200,00; Condiment S.A., con | Ruta 25, nro. 911 Esq. Humberto Primo",CABA,NO,380510.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-702-2005-11-01.pdf
01/11/2005,DECRETO,2652,"ro.-Adjudícase a la empresa INGEMATICA S.A.., con domicilio en Avda. ************** Corrientes N° 327 Piso 4° de Capital Federal, la Licitación Privada N° 43/2005 referente a “LA ADQUISICION DE HARDWA","Avda. Corrientes N° 327 Piso 4° de Capital Federal, la Licitación Privada N° 432005 referente",Capital Federal,NO,82390.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-702-2005-11-01.pdf
2005-11-14,DECRETO,2692,"ro.- ADJUDICASE la Licitación Pública N° 20/2005, por la compra de un ************** inmueble de propiedad municipal delimitado por las calles Patagonia, Carlos Tejedor, Antártida Argentina y Gurrucha","Galileo N° 2441 6°B de la Ciudad Autónoma de Buenos Aires, por un monto total de PESOS DOS MILLONES OCHOCIENTO",Ciudad Autónoma De Buenos Aires,NO,2800000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-702-2005-11-01.pdf
2005-12-05,DECRETO,2936,"ro- Adjudícase a la empresa DIARCO S.A. SUPERMERCADO, con *************** domicilio en Echeverria Nro. 750 Ciudad Autónoma de Buenos Aires, la Adquisición de 15.000 CAJAS NAVIDEÑAS por un monto total ","Echeverria Nro. 750 Ciudad Autónoma de Buenos Aires, la Adquisición de 15.000 CAJAS NAVIDEÑAS por un monto tot",Buenos Aires,NO,127350.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-704-2005-12-01.pdf
2006-01-03,DECRETO,24,"ro.-Adjudícase a la empresa MARMIC S.R.L., con domicilio en Paraguay N° ************** 4554 ,6° piso Depto. “D” de la Ciudad Autónoma de Buenos Aires, la Li- citación Privada N° 57/2005 referente a “L","Paraguay N° 4554 ,6° piso Depto. “D” de la Ciudad Autónoma de Buenos Aires, la Li- citación Pri",Ciudad Autónoma De Buenos Aires,NO,115800.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-706-2006-01-01.pdf
2006-01-03,DECRETO,25,"ro.-Adjudícase a la empresa VIANI S.A.C..I.C. y A., con domicilio en Mon- ************** tevideo N° 708 Piso 3° Of. 11 de la Ciudad Autónoma de Buenos Aires, la Licitación Privada N° 71/2005 referente","Mon- tevideo N° 708 Piso 3° Of. 11 de la Ciudad Autónoma de Buenos Aires, la Licitación Privada",Ciudad Autónoma De Buenos Aires,NO,201600.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-706-2006-01-01.pdf
2006-01-03,DECRETO,26,"ro- Adjudícase a la empresa NORTRUCK S.R.L con domicilio en Francia *************** Nro. 1566 – San Isidro, “LA CONTRATACION DEL SERVICIO DE ACARREO DE VEHICULOS MAL ESTACIONADOS EN LA VIA PUBLICA A P","Francia Nro. 1566 – San Isidro, “LA CONTRATACION DEL SERVICIO DE ACARREO DE VEHICULOS MAL ESTA",San Isidro,SI,,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-706-2006-01-01.pdf
2006-01-03,DECRETO,27,"ro- Adjudícase a la empresa, CENTRO CONSTRUCCIONES S.R.L., con *************** domicilio en Garcia del Río Nro. 3182 – Ciudad Autónoma de Buenos Aires, “LA CONTRATACION DE 750 HORAS DE UNA MAQUINA TOP","Garcia del Río Nro. 3182 – Ciudad Autónoma de Buenos Aires, “LA CONTRATACION DE 750 HORAS DE UNA MAQUINA TOPAD",Buenos Aires,NO,207600.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-706-2006-01-01.pdf
2006-01-03,DECRETO,28,"ro- Adjudícase a la empresa INELCO S.A. con domicilio en Bernardo de ************** Irigoyen Nro. 1167 – San Isidro, “LA CONTRATACION DE UN SER- VICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS C","Bernardo de Irigoyen Nro. 1167 – San Isidro, “LA CONTRATACION DE UN SER- VICIO DE MANTENIMIENTO",San Isidro,SI,205560.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-706-2006-01-01.pdf
2006-01-03,DECRETO,29,"ro- Adjudícase a la empresa, con domicilio en Maipú Nro. 150 -1º B, de la *************** Ciudad de San Isidro, “LA CONTRATACION DE 1200 HORAS DE UNA MAQUINA RETROEXCAVADORA TODO TERRENO (TIPO ARAÑA) ","Maipú Nro. 150 -1º B, de la Ciudad de San Isidro, “LA CONTRATACION DE 1200 HORAS DE UNA MAQUIN",San Isidro,SI,192000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-706-2006-01-01.pdf
2006-01-04,DECRETO,32,"ADJUDICASE a la firma COPYMATIC S.A, con domicilio en Gral Guido ************ Nº 1854 - Lanús Este- Pcia. de Bs. As., la Licitación Privada N° 70/05, refe- rente a la CONTRATACION ANUAL DEL SERVICIO D","Gral Guido Nº 1854 - Lanús Este- Pcia. de Bs. As., la Licitación Privada N° 7005, refe- rente a",Bs. As,NO,79020.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-706-2006-01-01.pdf
2006-01-04,DECRETO,38,"ADJUDICASE a la firma SAIESA CONSTRUCCIONES S.R.L., con ************* domicilio en Ambrosoni Nº 1104 - Victoria - Partido de San Fernando, la Licitación Privada N° 60/05, referente a la CONTRATACIÓN D","Ambrosoni Nº 1104 - Victoria - Partido de San Fernando, la Licitación Privada N° 6005, referente a la CONTRAT",San Fernando,NO,201600.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-706-2006-01-01.pdf
2006-01-04,DECRETO,39,"ADJUDICASE a la firma MARMIC S.R.L., con domicilio en Paraguay Nº ************ 4554 - 6º ""D"" - de la Ciudad Autonoma de Buenos Aires, la Licitación Privada N° 58/05, referente a la LA CONTRATACIÓN DE ","Paraguay Nº 4554 - 6º ""D"" - de la Ciudad Autonoma de Buenos Aires, la Licitación Privada N° 5805",Ciudad Autonoma De Buenos Aires,NO,210000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-706-2006-01-01.pdf
2006-01-10,DECRETO,81,"ro.- Adjudícase a la empresa SOLLERS CONSTRUCCIONES S.A., con *************** domicilio legal en la calle Italia Nro. 2488, Martínez y real en la calle Junín Nro. 1339 - 9º piso – Ciudad Autónoma de B","la calle Italia Nro. 2488, Martínez y real en la calle Junín Nro. 1339 - 9º piso – Ciudad Autónoma de Buenos A | la calle Donado Nro. 2226, Capital Fe",San Isidro,SI,197770.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-706-2006-01-01.pdf
2006-01-10,DECRETO,82,"ro.- Adjudícase a la empresa MASTER OBRAS S.A, con domicilio legal en ************** Garibaldi N° 617 de San Isidro y domicilio real en Avda. Callao N° 420 - 7° “C” de Capital Federal , la ejecución d", Garibaldi N° 617 de San Isidro y domicilio real en Avda. Callao N° 420 - 7° “C” de Capital Fede | Donado N° 2226 de Capital Federal.- ARTICULO 6to.- ,San Isidro,SI,199980.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-706-2006-01-01.pdf
2006-01-11,DECRETO,95,"ro.- Adjudícase a las firmas que a continuación se detallan, los ítems que ************** rigieron la Licitación Pública Nº 29/2005: Denver Farma S.A, con domicilio en Natalio Querido Nº 2285, de la l","Natalio Querido Nº 2285, de la localidad de Munro, Partido de Vicente López, los ítems 22, 25, 37, 45, 68 y 72 | Carlos Villate Nº 5271, de la localid",Munro,NO,177743.10,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-706-2006-01-01.pdf
2006-01-11,DECRETO,97,"ro.- Adjudícase a la empresa BETON VIAL S.A., con domicilio real en la ************** calle Bermúdez Nro. 3581/87, Olivos y legal en la Avda. Callao Nro. 420 - 7º piso – oficina “C”, Ciudad Autónoma d","la calle Bermúdez Nro. 358187, Olivos y legal en la Avda. Callao Nro. 420 - 7º piso – oficina | la calle Donado Nro. 2226, Capital Federal- ARTICULO 6",CABA,NO,205700.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-706-2006-01-01.pdf
2006-01-11,DECRETO,114,"ADJUDICASE a la firma Hilda Ramona FERNANDEZ, con domicilio en ************ Marconi nº 972 de la Ciudad de Beccar, la Licitación Privada N° 56/05, re- ferente a la La contratación de un servicio de li"," Marconi nº 972 de la Ciudad de Beccar, la Licitación Privada N° 5605, re- ferente a la La contra",San Isidro,SI,131208.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-706-2006-01-01.pdf
2006-01-11,DECRETO,115,"Adjudícase a la empresa VIAL DEL NORTE S.A, con domicilio legal en ************ Avda. Andrés Rolón Nº 572 2º piso “C” jurisdicción de este partido y domi- cilio real en Florida Nº 683 – 4to. Piso – Of"," Avda. Andrés Rolón Nº 572 2º piso “C” jurisdicción de este partido y domi- cilio real en Florida | la calle Donado Nº 2226, de la Ciudad Autónoma de ",Ciudad Autónoma De Buenos Aires,NO,144000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-706-2006-01-01.pdf
2006-01-11,DECRETO,116,"ro- Adjudícase a la empresa SUCESION DE RUBEN MARTIN S.A. con *************** domicilio en Zuluaga Nro. 200, Remedios de Escalada, “EL SERVICIO DE PREPARACION DE VIANDAS PARA 3500 COLONOS DE LOS DISTI","Zuluaga Nro. 200, Remedios de Escalada, “EL SERVICIO DE PREPARACION DE VIANDAS PARA 3500 COLONOS DE LOS DISTIN",Escalada,NO,154000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-706-2006-01-01.pdf
2006-01-12,DECRETO,117,"ro- Adjudícase a la empresa NEW CLOR ARGENTINA S.R.L. con *************** domicilio en Ruta Panamericana (Colectora Oeste) Nro. 708, Martínez, “LA ADQUISICION DE 80.000 LTS DE CLORO Y 25.000 LTS. DE A","Ruta Panamericana (Colectora Oeste) Nro. 708, Martínez, “LA ADQUISICION DE 80.000 LTS DE CLORO Y 25.000 LTS. D",San Isidro,SI,69950.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-1a-quincena-706-2006-01-01.pdf
