boletin,fecha_publicacion,fecha_firma,tipo,numero,objeto,tags,pdf
#1150,17/07/2024,15/07/2024,Decreto,DECRE-2024-927-SI-INTEN,"Expediente Nº 2933/1991 (Cuerpo 2) - Eximir a la Sra. Inés Pascucci del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 712.666, para el período fiscal 2024.",Eximición 100% Tasa A.L. y S.G. Cuenta 712.666,
#1150,17/07/2024,15/07/2024,Decreto,DECRE-2024-928-SI-INTEN,"Expediente N° 2211/2013 - Eximir a la Sra. Alicia Elías del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un veinticinco por ciento (25%), respecto a la cuenta tributaria N° 552.229, para el período fiscal 2024.-",Eximición 25% Tasa A.L. y S.G. Cuenta 552.229,
#1151,28/08/2024,16/07/2024,Decreto,DECRE-2024-930-SI-INTEN,"Expediente N° 8711/2007 - Eximir a la Sra. Zaira Sofía Pizzoli del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 362.722, para el período fiscal 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 362.722,
#1151,28/08/2024,16/07/2024,Decreto,DECRE-2024-932-SI-INTEN,"Expediente N° 8666/1999 - Eximir a la Sra. Adelfa Élida Campomori del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 821.662, para el período fiscal 2024.-",Eximición 50% Tasa A.L. y S.G. - Cuenta 821.662,
#1151,28/08/2024,16/07/2024,Decreto,DECRE-2024-933-SI-INTEN,"Expediente N° 3050/2010 - Eximir a la Sra. Estanislada Julia Gauna del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un veinticinco por ciento (25%), respecto a la cuenta tributaria N° 731.431, para el período fiscal 2024.-",Eximición 25% Tasa A.L. y S.G. - Cuenta 731.431,
#1151,28/08/2024,16/07/2024,Decreto,DECRE-2024-934-SI-INTEN,"Expediente N° 2449/2009 - Eximir a la Sra. Ana Hilaria Monteverdi del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 214.091, para el período fiscal 2024.-",Eximición 50% Tasa A.L. y S.G. - Cuenta 214.091,
#1151,28/08/2024,16/07/2024,Decreto,DECRE-2024-935-SI-INTEN,"Expediente N° 2711/2023 - Eximir a la Sra. María Soledad Sáenz Valiente del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un veinticinco por ciento (25%), respecto a la Cuenta N° 850.263, para el período fiscal 2024.-",Eximición 25% Tasa A.L. y S.G. - Cuenta 850.263,
#1151,28/08/2024,16/07/2024,Decreto,DECRE-2024-937-SI-INTEN,"Expediente N° 2545/2007 - Eximir a la Sra. Ofelia Vilma Sosa del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 640.411, para el período fiscal 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 640.411,
#1151,28/08/2024,16/07/2024,Decreto,DECRE-2024-938-SI-INTEN,"Expediente N° 12381/2009 - Eximir a la Sra. Ester Chan del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 331.901, para los períodos fiscales 2023 y 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 331.901,
#1151,28/08/2024,16/07/2024,Decreto,DECRE-2024-939-SI-INTEN,"Expediente N° 2662/2008 (Cuerpo 2) - Eximir a la Sra. Alicia Beatriz Díaz del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 352.023, para el período fiscal 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 352.023,
#1151,28/08/2024,16/07/2024,Decreto,DECRE-2024-940-SI-INTEN,"Expediente N° 8605/2002 - Eximir a la Sra. Nicolasa Trotta del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 742.121, para el período fiscal 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 742.121,
#1151,28/08/2024,16/07/2024,Decreto,DECRE-2024-941-SI-INTEN,"Expediente N° 9944/2017 - Eximir a la Sra. Emma Eulalia Valdés del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 540.917, para el período fiscal 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 540.917,
#1151,28/08/2024,16/07/2024,Decreto,DECRE-2024-949-SI-INTEN,"Expediente N° 2638/1987 - Eximir a la Sra. Rosa Dominga Bonesi del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 695.193, para el período fiscal 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 695.193,
#1151,28/08/2024,16/07/2024,Decreto,DECRE-2024-950-SI-INTEN,"Expediente N° 1504/2022 - Eximir a la Sra. Isabel Vicenta Lloret del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 128.003, para el período fiscal 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 128.003,
#1151,28/08/2024,16/07/2024,Decreto,DECRE-2024-951-SI-INTEN,"Expediente N° 7926/2008 - Eximir a la Sra. Magdalena Adela Cappeletti del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 381.356, para los períodos fiscales 2023 y 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 381.356,
#1151,28/08/2024,16/07/2024,Decreto,DECRE-2024-952-SI-INTEN,"Expediente N° 6435/2016 - Eximir a la Sra. Alicia Rosa Niño del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 532.641, para el período fiscal 2024.",Eximición 50% Tasa A.L. y S.G. - Cuenta 532.641,
#1151,28/08/2024,17/07/2024,Decreto,DECRE-2024-957-SI-INTEN,"Exptes. Nros. 8574/1994 y 4897/2006 - Eximir a la Sra. Corina M. Sara Manuel del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 120.379, para el período fiscal 2024.",Eximición 100% Tasa A.L. y S.G. - Cuenta 120.379,
#1151,28/08/2024,17/07/2024,Decreto,DECRE-2024-958-SI-INTEN,"Expedientes Nros. 6794/1988 y 9674/2006 - Eximir a la Sra. Concepción Librio, del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 361.214, para el período fiscal 2024.",Eximición 100% Tasa A.L. y S.G. - Cuenta 361.214,
#1151,28/08/2024,17/07/2024,Decreto,DECRE-2024-959-SI-INTEN,"Expediente Nº 7525/2011 - Eximir a la Sra. Aurelia Ivan, del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 731.246, para el período fiscal 2024.",Eximición 100% Tasa A.L. y S.G. - Cuenta 731.246,
#1151,28/08/2024,17/07/2024,Decreto,DECRE-2024-960-SI-INTEN,"Expediente Nº 2310/2001 - Eximir a la Sra. Perla Linkowski Galpern del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 211.986, para el período fiscal 2024.",Eximición 50% Tasa A.L. y S.G. - Cuenta 211.986,
#1151,28/08/2024,17/07/2024,Decreto,DECRE-2024-961-SI-INTEN,"Expediente Nº 761/2019 - Eximir al Sr. Carlos Alfonso Brucoli, del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 441.862, para el período fiscal 2024.",Eximición 100% Tasa A.L. y S.G. - Cuenta 441.862,
#1151,28/08/2024,17/07/2024,Decreto,DECRE-2024-962-SI-INTEN,"Expediente Nº 4559/2021 - Eximir a la Sra. Stella Maris Giménez del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un veinticinco por ciento (25%), respecto a la cuenta tributaria N° 760.716, para el período fiscal 2024.",Eximición 25% Tasa A.L. y S.G. - Cuenta 760.716,
#1151,28/08/2024,17/07/2024,Decreto,DECRE-2024-963-SI-INTEN,"Expediente N° 1115/2000 - Eximir a la Sra. Hermelinda Hilda Palavecino del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 631.804, para el período fiscal 2024.-",Eximición 50% Tasa A.L. y S.G. - Cuenta 631.804,
#1151,28/08/2024,17/07/2024,Decreto,DECRE-2024-964-SI-INTEN,"Expediente N° 5859/2000 - Eximir a la Sra. Josefina Carlini del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 431.872, para el período fiscal 2024.-",Eximición 50% Tasa A.L. y S.G. - Cuenta 431.872,
#1151,28/08/2024,17/07/2024,Decreto,DECRE-2024-965-SI-INTEN,"Expediente N° 790/2014 - Eximir al Sr. Argentino Luis Gallardo del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 831.290, para el período fiscal 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 831.290,
#1151,28/08/2024,17/07/2024,Decreto,DECRE-2024-966-SI-INTEN,"Expedientes Nros. 76/2001 y 3267/2015 (agregado) - Eximir al Sr. Juan Pace del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un veinticinco por ciento (25%), respecto a la cuenta tributaria N° 431.709, para el período fiscal 2024.",Eximición 25% Tasa A.L. y S.G. - Cuenta 431.709,
#1151,28/08/2024,17/07/2024,Decreto,DECRE-2024-967-SI-INTEN,"Expediente N° 11831/2019 - Eximir a la Sra. María Alicia Alessandroni del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 571.352, para el período fiscal 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 571.352,
#1151,28/08/2024,17/07/2024,Decreto,DECRE-2024-968-SI-INTEN,"Expediente N° 48/2023 - Eximir a la Sra. Alicia Perini del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 760.648, para el período fiscal 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 760.648,
#1151,28/08/2024,17/07/2024,Decreto,DECRE-2024-974-SI-INTEN,"Expediente N° 4757/2022 - Eximir al Sr. Francisco Luci del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 431.588, para el período fiscal 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 431.588,
#1151,28/08/2024,17/07/2024,Decreto,DECRE-2024-975-SI-INTEN,"Expediente N° 4058/2015 - Eximir a la Sra. Silvia María Berlín del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un veinticinco por ciento (25%), respecto a la cuenta tributaria N° 332.145, para el período fiscal 2024.-",Eximición 25% Tasa A.L. y S.G. - Cuenta 332.145,
#1151,28/08/2024,17/07/2024,Decreto,DECRE-2024-976-SI-INTEN,"Expediente N° 1802/2016 - Eximir a la Sra. Ana María Ronchi del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 670.265, para el período fiscal 2024.-",Eximición 50% Tasa A.L. y S.G. - Cuenta 670.265,
#1151,28/08/2024,17/07/2024,Decreto,DECRE-2024-977-SI-INTEN,"Expediente N° 486/2021 - Eximir al Sr. Mario Alfredo Masi del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 633.728, para el período fiscal 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 633.728,
#1151,28/08/2024,17/07/2024,Decreto,DECRE-2024-978-SI-INTEN,"Expediente N° 4241/2014 - Eximir al Sr. Martin García del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 780.303, para el período fiscal 2024.-",Eximición 50% Tasa A.L. y S.G. - Cuenta 780.303,
#1151,28/08/2024,17/07/2024,Decreto,DECRE-2024-979-SI-INTEN,"Expediente N° 735/2016 - Eximir a la Sra. María Andrea Gazzotti del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 411.948, para el período fiscal 2024.-",Eximición 50% Tasa A.L. y S.G. - Cuenta 411.948,
#1151,28/08/2024,17/07/2024,Decreto,DECRE-2024-980-SI-INTEN,"Expediente N° 10473/2018 - Eximir al Sr. Enzo Alberto Grassi del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 631.153, para el período fiscal 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 631.153,
#1151,28/08/2024,17/07/2024,Decreto,DECRE-2024-982-SI-INTEN,"Expediente Nº 6497-2024 - Llamar a Licitación Pública Nº 24/2024, para la contratación del “SERVICIO DE RECOLECCIÓN, TRANSPORTE, TRATAMIENTO Y DISPOSICIÓN FINAL DE RESIDUOS PATOGÉNICOS, RESIDUOS ESPECIALES Y DESECHOS DE DISOLVENTES ORGÁNICOS”.",Llamado a Licitación Pública,
#1151,28/08/2024,18/07/2024,Decreto,DECRE-2024-983-SI-INTEN,"Expediente N° 3064/2016 - Eximir a la Sra. Dora Silvia Brown del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 430.760, para el período fiscal 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 436.760,
#1151,28/08/2024,18/07/2024,Decreto,DECRE-2024-984-SI-INTEN,"Expediente N° 1261/2024 - Eximir a la Sra. Rosana Cefali del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 632.623, para el período fiscal 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 632.623,
#1151,28/08/2024,18/07/2024,Decreto,DECRE-2024-985-SI-INTEN,"Expediente N° 460/2013 - Eximir al Sr. Ricardo Leopoldo Meniutta del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 230.591, para el período fiscal 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 230.591,
#1151,28/08/2024,18/07/2024,Decreto,DECRE-2024-986-SI-INTEN,"Expediente N° 11024/1997 (Cuerpo 2) - Eximir al Sr. Cristian José Olivar del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 612.976, para el período fiscal 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 612.976,
#1151,28/08/2024,18/07/2024,Decreto,DECRE-2024-987-SI-INTEN,"Expediente N° 430/2022 - Eximir al Sr. Enrique Ramón Sola del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 221.496, para el período fiscal 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 221.496,
#1151,28/08/2024,18/07/2024,Decreto,DECRE-2024-988-SI-INTEN,"Expediente N° 899/2016 - Eximir al Sr. Hugo Enrique Damiani del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 842.621, para el período fiscal 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 842.621,
#1151,28/08/2024,18/07/2024,Decreto,DECRE-2024-989-SI-INTEN,"Expediente N° 5067/2000 (Cuerpo 2) - Eximir a la Sra. Haydee M. Marmorato del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un veinticinco por ciento (25%), respecto a la cuenta tributaria N° 560.700, para el período fiscal 2024.-",Eximición 25% Tasa A.L. y S.G. - Cuenta 560.700,
#1151,28/08/2024,18/07/2024,Decreto,DECRE-2024-990-SI-INTEN,"Expediente N° 9935/2017 - Eximir a la Sra. Enriqueta María Ottini del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 213.754, para el período fiscal 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 213.754,
#1151,28/08/2024,18/07/2024,Decreto,DECRE-2024-991-SI-INTEN,"Expediente N° 5509/2024 - Eximir a la Sra. Norma Matilde Martínez del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 551.943, para el período fiscal 2024.-",Eximición 50% Tasa A.L. y S.G. - Cuenta 551.943,
#1151,28/08/2024,18/07/2024,Decreto,DECRE-2024-992-SI-INTEN,"Expediente N° 11127/2012 - Eximir a la Sra. Rosa Esther Vázquez del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 362.360, para el período fiscal 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 362.360,
#1151,28/08/2024,18/07/2024,Decreto,DECRE-2024-993-SI-INTEN,"Expediente N° 2345/2009 - Eximir al Sr. Carlos Norberto Casaretto del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), cuenta tributaria N° 640.118, períodos 2019, 2020, 2021, 2022, 2023 y 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 640.118,
#1151,28/08/2024,18/07/2024,Decreto,DECRE-2024-994-SI-INTEN,"Expediente N° 10977/2014 - Eximir al Sr. Ricardo Luis Reggio del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un veinticinco por ciento (25%), respecto a la cuenta tributaria N° 370.668, para el período fiscal 2024.-",Eximición 25% Tasa A.L. y S.G. - Cuenta 370.668,
#1151,28/08/2024,18/07/2024,Decreto,DECRE-2024-995-SI-INTEN,"Expediente N° 7795/2006 (Cuerpo 2) - Eximir a la Sra. Elda Rosa Lagraña del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 530.658, para el período fiscal 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 530.658,
#1151,28/08/2024,18/07/2024,Decreto,DECRE-2024-996-SI-INTEN,"Expediente N° 2348/2016 - Eximir a la Sra. María Isabel Cantarella del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 542.084, para el período fiscal 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 542.084,
#1151,28/08/2024,18/07/2024,Decreto,DECRE-2024-997-SI-INTEN,"Expte. N° 6866/1998 (Cuerpo 2) y agregado - Eximir a la Sra. J. Torres del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un veinticinco por ciento (25%), respecto a la cuenta tributaria N° 720.966, para el período fiscal 2024.-",Eximición 25% Tasa A.L. y S.G. - Cuenta 720.966,
#1151,28/08/2024,18/07/2024,Decreto,DECRE-2024-998-SI-INTEN,"Expediente N° 1531/2011 - Eximir al Sr. Franco Antonio Báez del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 541.990, para el período fiscal 2024.-",Eximición 100% Tasa A.L. y S.G. - Cuenta 541.990,
#1151,28/08/2024,25/07/2024,Decreto,DECRE-2024-1025-SI-INTEN,Expte. Nº 5947-2024 (Cuerpos 0 y 2).- Adjudicación Licitación Privada N° 34/2024. “ARTÍCULOS DE LIMPIEZA”.-,Adjudicación,
#1151,28/08/2024,31/07/2024,Decreto,DECRE-2024-1041-SI-INTEN,"Expediente Nº 155/2021 - Eximir a la Sra. Sara Eugenia Chalom del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 333.917, para el período fiscal 2024.",Eximición 100% Tasa A.L. y S.G. - Cuenta 333.917,
#1151,28/08/2024,31/07/2024,Decreto,DECRE-2024-1043-SI-INTEN,"Expediente N° 3618/2004 (Cuerpo 2) - Eximir al Sr. Raúl Ernesto Anastasio Acosta del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 641.000, período fiscal 2024.-",Eximición 50% Tasa A.L. y S.G. - Cuenta 641.000,
